id,Bar,Street,City,State,Phone,License,id,Name,Street,City,State,Phone,SSN,DriverLicense
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,123,"Andrew Craft","4776 Nulla Rd.",Springdale,Arkansas,370-571-4686,001-56-08,EA62D7C6-4F32-CF0A-4DBA-A80935B9B695
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,123,"Andrew Craft","4776 Nulla Rd.",Springdale,Arkansas,370-571-4686,001-56-08,EA62D7C6-4F32-CF0A-4DBA-A80935B9B695
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,123,"Andrew Craft","4776 Nulla Rd.",Springdale,Arkansas,370-571-4686,001-56-08,EA62D7C6-4F32-CF0A-4DBA-A80935B9B695
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,123,"Andrew Craft","4776 Nulla Rd.",Springdale,Arkansas,370-571-4686,001-56-08,EA62D7C6-4F32-CF0A-4DBA-A80935B9B695
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,123,"Andrew Craft","4776 Nulla Rd.",Springdale,Arkansas,370-571-4686,001-56-08,EA62D7C6-4F32-CF0A-4DBA-A80935B9B695
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,798,"Aurora Jensen","Ap #309-5123 Nulla St.",Springdale,Arkansas,548-272-4780,444-43-02,A008190B-F494-A443-A572-37623693BC60
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,798,"Aurora Jensen","Ap #309-5123 Nulla St.",Springdale,Arkansas,548-272-4780,444-43-02,A008190B-F494-A443-A572-37623693BC60
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,798,"Aurora Jensen","Ap #309-5123 Nulla St.",Springdale,Arkansas,548-272-4780,444-43-02,A008190B-F494-A443-A572-37623693BC60
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,798,"Aurora Jensen","Ap #309-5123 Nulla St.",Springdale,Arkansas,548-272-4780,444-43-02,A008190B-F494-A443-A572-37623693BC60
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,798,"Aurora Jensen","Ap #309-5123 Nulla St.",Springdale,Arkansas,548-272-4780,444-43-02,A008190B-F494-A443-A572-37623693BC60
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,817,"Lawrence Pratt","P.O. Box 902, 7647 Vestibulum St.",Fayetteville,Arkansas,980-271-1096,283-81-05,2B3530D3-62FF-0770-B3DE-6B0B694E108F
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,817,"Lawrence Pratt","P.O. Box 902, 7647 Vestibulum St.",Fayetteville,Arkansas,980-271-1096,283-81-05,2B3530D3-62FF-0770-B3DE-6B0B694E108F
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,817,"Lawrence Pratt","P.O. Box 902, 7647 Vestibulum St.",Fayetteville,Arkansas,980-271-1096,283-81-05,2B3530D3-62FF-0770-B3DE-6B0B694E108F
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,817,"Lawrence Pratt","P.O. Box 902, 7647 Vestibulum St.",Fayetteville,Arkansas,980-271-1096,283-81-05,2B3530D3-62FF-0770-B3DE-6B0B694E108F
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,817,"Lawrence Pratt","P.O. Box 902, 7647 Vestibulum St.",Fayetteville,Arkansas,980-271-1096,283-81-05,2B3530D3-62FF-0770-B3DE-6B0B694E108F
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,841,"Shay Kemp","Ap #282-5684 Vel Ave",Fayetteville,Arkansas,315-117-2504,292-52-08,A7CB6B3F-DEC3-E868-6581-4633CA1A4C84
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,841,"Shay Kemp","Ap #282-5684 Vel Ave",Fayetteville,Arkansas,315-117-2504,292-52-08,A7CB6B3F-DEC3-E868-6581-4633CA1A4C84
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,841,"Shay Kemp","Ap #282-5684 Vel Ave",Fayetteville,Arkansas,315-117-2504,292-52-08,A7CB6B3F-DEC3-E868-6581-4633CA1A4C84
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,841,"Shay Kemp","Ap #282-5684 Vel Ave",Fayetteville,Arkansas,315-117-2504,292-52-08,A7CB6B3F-DEC3-E868-6581-4633CA1A4C84
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,841,"Shay Kemp","Ap #282-5684 Vel Ave",Fayetteville,Arkansas,315-117-2504,292-52-08,A7CB6B3F-DEC3-E868-6581-4633CA1A4C84
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,889,"Basil Hutchinson","P.O. Box 438, 7107 Accumsan Avenue","Little Rock",Arkansas,913-689-2908,591-34-07,F3E1BEE8-ADC0-88B1-81DA-0049DE4D886F
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,889,"Basil Hutchinson","P.O. Box 438, 7107 Accumsan Avenue","Little Rock",Arkansas,913-689-2908,591-34-07,F3E1BEE8-ADC0-88B1-81DA-0049DE4D886F
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,889,"Basil Hutchinson","P.O. Box 438, 7107 Accumsan Avenue","Little Rock",Arkansas,913-689-2908,591-34-07,F3E1BEE8-ADC0-88B1-81DA-0049DE4D886F
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,889,"Basil Hutchinson","P.O. Box 438, 7107 Accumsan Avenue","Little Rock",Arkansas,913-689-2908,591-34-07,F3E1BEE8-ADC0-88B1-81DA-0049DE4D886F
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,889,"Basil Hutchinson","P.O. Box 438, 7107 Accumsan Avenue","Little Rock",Arkansas,913-689-2908,591-34-07,F3E1BEE8-ADC0-88B1-81DA-0049DE4D886F
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,950,"Brenden Boyle","716-4221 In St.",Springdale,Arkansas,638-662-1459,775-75-09,2E433C1B-B6CF-12BA-1A28-9E5C794DD9CA
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,950,"Brenden Boyle","716-4221 In St.",Springdale,Arkansas,638-662-1459,775-75-09,2E433C1B-B6CF-12BA-1A28-9E5C794DD9CA
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,950,"Brenden Boyle","716-4221 In St.",Springdale,Arkansas,638-662-1459,775-75-09,2E433C1B-B6CF-12BA-1A28-9E5C794DD9CA
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,950,"Brenden Boyle","716-4221 In St.",Springdale,Arkansas,638-662-1459,775-75-09,2E433C1B-B6CF-12BA-1A28-9E5C794DD9CA
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,950,"Brenden Boyle","716-4221 In St.",Springdale,Arkansas,638-662-1459,775-75-09,2E433C1B-B6CF-12BA-1A28-9E5C794DD9CA
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,965,"Gemma Guy","514-8217 Dictum St.",Jonesboro,Arkansas,799-994-4592,462-13-04,D24DE551-CA25-A7E6-AC52-B91190F65212
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,965,"Gemma Guy","514-8217 Dictum St.",Jonesboro,Arkansas,799-994-4592,462-13-04,D24DE551-CA25-A7E6-AC52-B91190F65212
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,965,"Gemma Guy","514-8217 Dictum St.",Jonesboro,Arkansas,799-994-4592,462-13-04,D24DE551-CA25-A7E6-AC52-B91190F65212
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,965,"Gemma Guy","514-8217 Dictum St.",Jonesboro,Arkansas,799-994-4592,462-13-04,D24DE551-CA25-A7E6-AC52-B91190F65212
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,965,"Gemma Guy","514-8217 Dictum St.",Jonesboro,Arkansas,799-994-4592,462-13-04,D24DE551-CA25-A7E6-AC52-B91190F65212
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,1026,"Warren Rivers","920-5171 Ut, Street",Springdale,Arkansas,883-545-6969,159-66-01,DBBAF22E-B3BD-D70E-0C54-7375BF6EB688
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,1026,"Warren Rivers","920-5171 Ut, Street",Springdale,Arkansas,883-545-6969,159-66-01,DBBAF22E-B3BD-D70E-0C54-7375BF6EB688
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,1026,"Warren Rivers","920-5171 Ut, Street",Springdale,Arkansas,883-545-6969,159-66-01,DBBAF22E-B3BD-D70E-0C54-7375BF6EB688
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,1026,"Warren Rivers","920-5171 Ut, Street",Springdale,Arkansas,883-545-6969,159-66-01,DBBAF22E-B3BD-D70E-0C54-7375BF6EB688
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,1026,"Warren Rivers","920-5171 Ut, Street",Springdale,Arkansas,883-545-6969,159-66-01,DBBAF22E-B3BD-D70E-0C54-7375BF6EB688
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,1069,"Acton Horn","3685 Nullam Street",Fayetteville,Arkansas,645-713-0443,129-74-07,60FCF143-0254-E229-9E3E-569BF573D2F1
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,1069,"Acton Horn","3685 Nullam Street",Fayetteville,Arkansas,645-713-0443,129-74-07,60FCF143-0254-E229-9E3E-569BF573D2F1
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,1069,"Acton Horn","3685 Nullam Street",Fayetteville,Arkansas,645-713-0443,129-74-07,60FCF143-0254-E229-9E3E-569BF573D2F1
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,1069,"Acton Horn","3685 Nullam Street",Fayetteville,Arkansas,645-713-0443,129-74-07,60FCF143-0254-E229-9E3E-569BF573D2F1
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,1069,"Acton Horn","3685 Nullam Street",Fayetteville,Arkansas,645-713-0443,129-74-07,60FCF143-0254-E229-9E3E-569BF573D2F1
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,1120,"Chester Malone","229-328 Sagittis Road",Springdale,Arkansas,895-200-2216,407-78-04,15D27B83-F7DA-DD9D-25DA-0041F79B9EA7
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,1120,"Chester Malone","229-328 Sagittis Road",Springdale,Arkansas,895-200-2216,407-78-04,15D27B83-F7DA-DD9D-25DA-0041F79B9EA7
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,1120,"Chester Malone","229-328 Sagittis Road",Springdale,Arkansas,895-200-2216,407-78-04,15D27B83-F7DA-DD9D-25DA-0041F79B9EA7
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,1120,"Chester Malone","229-328 Sagittis Road",Springdale,Arkansas,895-200-2216,407-78-04,15D27B83-F7DA-DD9D-25DA-0041F79B9EA7
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,1120,"Chester Malone","229-328 Sagittis Road",Springdale,Arkansas,895-200-2216,407-78-04,15D27B83-F7DA-DD9D-25DA-0041F79B9EA7
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,1162,"Carissa Henderson","5346 Velit. Rd.",Jonesboro,Arkansas,184-426-5120,026-78-02,EEF2AEAC-4FDD-CBBA-8EED-78B63A9E60C6
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,1162,"Carissa Henderson","5346 Velit. Rd.",Jonesboro,Arkansas,184-426-5120,026-78-02,EEF2AEAC-4FDD-CBBA-8EED-78B63A9E60C6
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,1162,"Carissa Henderson","5346 Velit. Rd.",Jonesboro,Arkansas,184-426-5120,026-78-02,EEF2AEAC-4FDD-CBBA-8EED-78B63A9E60C6
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,1162,"Carissa Henderson","5346 Velit. Rd.",Jonesboro,Arkansas,184-426-5120,026-78-02,EEF2AEAC-4FDD-CBBA-8EED-78B63A9E60C6
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,1162,"Carissa Henderson","5346 Velit. Rd.",Jonesboro,Arkansas,184-426-5120,026-78-02,EEF2AEAC-4FDD-CBBA-8EED-78B63A9E60C6
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,1175,"Samson Obrien","P.O. Box 964, 3089 Est. Avenue","Fort Smith",Arkansas,670-801-9168,382-86-01,2F3A28EC-21D7-AC6D-D29B-EF6FAACE59FF
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,1175,"Samson Obrien","P.O. Box 964, 3089 Est. Avenue","Fort Smith",Arkansas,670-801-9168,382-86-01,2F3A28EC-21D7-AC6D-D29B-EF6FAACE59FF
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,1175,"Samson Obrien","P.O. Box 964, 3089 Est. Avenue","Fort Smith",Arkansas,670-801-9168,382-86-01,2F3A28EC-21D7-AC6D-D29B-EF6FAACE59FF
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,1175,"Samson Obrien","P.O. Box 964, 3089 Est. Avenue","Fort Smith",Arkansas,670-801-9168,382-86-01,2F3A28EC-21D7-AC6D-D29B-EF6FAACE59FF
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,1175,"Samson Obrien","P.O. Box 964, 3089 Est. Avenue","Fort Smith",Arkansas,670-801-9168,382-86-01,2F3A28EC-21D7-AC6D-D29B-EF6FAACE59FF
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,1273,"Teagan Padilla","Ap #497-8752 Volutpat Road",Springdale,Arkansas,274-510-0515,552-77-07,0D79A2DC-8276-B6FE-BBCA-424218D867C0
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,1273,"Teagan Padilla","Ap #497-8752 Volutpat Road",Springdale,Arkansas,274-510-0515,552-77-07,0D79A2DC-8276-B6FE-BBCA-424218D867C0
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,1273,"Teagan Padilla","Ap #497-8752 Volutpat Road",Springdale,Arkansas,274-510-0515,552-77-07,0D79A2DC-8276-B6FE-BBCA-424218D867C0
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,1273,"Teagan Padilla","Ap #497-8752 Volutpat Road",Springdale,Arkansas,274-510-0515,552-77-07,0D79A2DC-8276-B6FE-BBCA-424218D867C0
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,1273,"Teagan Padilla","Ap #497-8752 Volutpat Road",Springdale,Arkansas,274-510-0515,552-77-07,0D79A2DC-8276-B6FE-BBCA-424218D867C0
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,1277,"Whoopi Barr","P.O. Box 283, 9186 Rutrum Avenue",Jonesboro,Arkansas,105-662-3411,204-28-07,F0324F61-D7EB-A568-C996-DB5EE7C58689
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,1277,"Whoopi Barr","P.O. Box 283, 9186 Rutrum Avenue",Jonesboro,Arkansas,105-662-3411,204-28-07,F0324F61-D7EB-A568-C996-DB5EE7C58689
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,1277,"Whoopi Barr","P.O. Box 283, 9186 Rutrum Avenue",Jonesboro,Arkansas,105-662-3411,204-28-07,F0324F61-D7EB-A568-C996-DB5EE7C58689
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,1277,"Whoopi Barr","P.O. Box 283, 9186 Rutrum Avenue",Jonesboro,Arkansas,105-662-3411,204-28-07,F0324F61-D7EB-A568-C996-DB5EE7C58689
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,1277,"Whoopi Barr","P.O. Box 283, 9186 Rutrum Avenue",Jonesboro,Arkansas,105-662-3411,204-28-07,F0324F61-D7EB-A568-C996-DB5EE7C58689
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,1282,"Xenos Stein","Ap #915-235 Ipsum. Avenue",Jonesboro,Arkansas,985-841-4041,594-86-01,0884FD69-E031-9E13-D5D5-7F060BC3887C
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,1282,"Xenos Stein","Ap #915-235 Ipsum. Avenue",Jonesboro,Arkansas,985-841-4041,594-86-01,0884FD69-E031-9E13-D5D5-7F060BC3887C
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,1282,"Xenos Stein","Ap #915-235 Ipsum. Avenue",Jonesboro,Arkansas,985-841-4041,594-86-01,0884FD69-E031-9E13-D5D5-7F060BC3887C
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,1282,"Xenos Stein","Ap #915-235 Ipsum. Avenue",Jonesboro,Arkansas,985-841-4041,594-86-01,0884FD69-E031-9E13-D5D5-7F060BC3887C
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,1282,"Xenos Stein","Ap #915-235 Ipsum. Avenue",Jonesboro,Arkansas,985-841-4041,594-86-01,0884FD69-E031-9E13-D5D5-7F060BC3887C
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,1366,"Lael Day","4947 In St.","Little Rock",Arkansas,770-714-7530,537-35-03,F33544E8-DE27-2865-90B7-8EC2FB034388
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,1366,"Lael Day","4947 In St.","Little Rock",Arkansas,770-714-7530,537-35-03,F33544E8-DE27-2865-90B7-8EC2FB034388
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,1366,"Lael Day","4947 In St.","Little Rock",Arkansas,770-714-7530,537-35-03,F33544E8-DE27-2865-90B7-8EC2FB034388
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,1366,"Lael Day","4947 In St.","Little Rock",Arkansas,770-714-7530,537-35-03,F33544E8-DE27-2865-90B7-8EC2FB034388
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,1366,"Lael Day","4947 In St.","Little Rock",Arkansas,770-714-7530,537-35-03,F33544E8-DE27-2865-90B7-8EC2FB034388
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,1502,"Abel Black","203-4461 Erat Street",Fayetteville,Arkansas,114-115-6791,040-52-04,18FAE24B-AA5B-21DD-CD1C-16F34ACFA66A
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,1502,"Abel Black","203-4461 Erat Street",Fayetteville,Arkansas,114-115-6791,040-52-04,18FAE24B-AA5B-21DD-CD1C-16F34ACFA66A
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,1502,"Abel Black","203-4461 Erat Street",Fayetteville,Arkansas,114-115-6791,040-52-04,18FAE24B-AA5B-21DD-CD1C-16F34ACFA66A
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,1502,"Abel Black","203-4461 Erat Street",Fayetteville,Arkansas,114-115-6791,040-52-04,18FAE24B-AA5B-21DD-CD1C-16F34ACFA66A
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,1502,"Abel Black","203-4461 Erat Street",Fayetteville,Arkansas,114-115-6791,040-52-04,18FAE24B-AA5B-21DD-CD1C-16F34ACFA66A
85,"L'Avant Comptoir de la Mer","139-9166 Sociis Rd.",Fayetteville,Arkansas,852-145-9715,972787-2484,1541,"Lane Stanton","Ap #934-9098 Libero Avenue","Little Rock",Arkansas,611-104-6339,863-88-03,0DBF009E-776B-6BB7-48C4-8DD56411BE6A
92,"DOCK OF THE BAY","6134 Non, Rd.","Little Rock",Arkansas,790-526-9983,835167-6583,1541,"Lane Stanton","Ap #934-9098 Libero Avenue","Little Rock",Arkansas,611-104-6339,863-88-03,0DBF009E-776B-6BB7-48C4-8DD56411BE6A
98,"METRO CLUB","P.O. Box 753, 9068 In, Avenue","Little Rock",Arkansas,505-442-3555,289884-2378,1541,"Lane Stanton","Ap #934-9098 Libero Avenue","Little Rock",Arkansas,611-104-6339,863-88-03,0DBF009E-776B-6BB7-48C4-8DD56411BE6A
165,"CRISFIELD SEAFOOD RESTAURANT","P.O. Box 522, 3751 Ut Rd.",Springdale,Arkansas,889-988-7244,195256-6840,1541,"Lane Stanton","Ap #934-9098 Libero Avenue","Little Rock",Arkansas,611-104-6339,863-88-03,0DBF009E-776B-6BB7-48C4-8DD56411BE6A
237,"LA MADELEINE","2848 Tortor Rd.",Fayetteville,Arkansas,693-408-7304,027174-2033,1541,"Lane Stanton","Ap #934-9098 Libero Avenue","Little Rock",Arkansas,611-104-6339,863-88-03,0DBF009E-776B-6BB7-48C4-8DD56411BE6A
