id,Bar,Street,City,State,Phone,License,id,Name,Street,City,State,Phone,SSN,DriverLicense
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,154,"Omar Hughes","2309 Ullamcorper, St.",Tucson,Arizona,589-277-2021,223-97-04,BD24E092-C5B9-E0C0-A342-05B8B07C8557
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,154,"Omar Hughes","2309 Ullamcorper, St.",Tucson,Arizona,589-277-2021,223-97-04,BD24E092-C5B9-E0C0-A342-05B8B07C8557
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,253,"Jana Clarke","5104 Dictum Street",Chandler,Arizona,680-988-7976,401-29-03,5248378D-C136-49D1-367E-A624313DA7F8
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,253,"Jana Clarke","5104 Dictum Street",Chandler,Arizona,680-988-7976,401-29-03,5248378D-C136-49D1-367E-A624313DA7F8
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,293,"Kay Griffith","235-3689 Dolor Rd.",Glendale,Arizona,563-842-3463,349-60-03,D0CF9984-BE55-FFCD-0770-912898C514C5
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,293,"Kay Griffith","235-3689 Dolor Rd.",Glendale,Arizona,563-842-3463,349-60-03,D0CF9984-BE55-FFCD-0770-912898C514C5
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,333,"Dara Barrett","446-8788 Elementum St.",Glendale,Arizona,203-843-6419,328-84-03,12DB2990-1E51-D758-0A0A-79B29113D99D
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,333,"Dara Barrett","446-8788 Elementum St.",Glendale,Arizona,203-843-6419,328-84-03,12DB2990-1E51-D758-0A0A-79B29113D99D
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,462,"Zeus Whitaker","P.O. Box 428, 4512 Dolor Road",Chandler,Arizona,808-213-0526,145-05-05,8029ACBA-8E00-A2E4-7977-D2C64A7F744A
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,462,"Zeus Whitaker","P.O. Box 428, 4512 Dolor Road",Chandler,Arizona,808-213-0526,145-05-05,8029ACBA-8E00-A2E4-7977-D2C64A7F744A
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,466,"Cyrus Noel","Ap #994-9948 Luctus Street",Tucson,Arizona,962-585-6235,777-77-06,AF466067-D760-3A04-F25F-936FA803BAA1
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,466,"Cyrus Noel","Ap #994-9948 Luctus Street",Tucson,Arizona,962-585-6235,777-77-06,AF466067-D760-3A04-F25F-936FA803BAA1
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,525,"Kelly Wooten","P.O. Box 756, 4787 Risus. Rd.",Mesa,Arizona,258-318-7798,544-22-08,DAB98195-5F6F-E145-6715-D24F78C45F1C
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,525,"Kelly Wooten","P.O. Box 756, 4787 Risus. Rd.",Mesa,Arizona,258-318-7798,544-22-08,DAB98195-5F6F-E145-6715-D24F78C45F1C
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,534,"Ayanna Griffin","179-8874 Vitae Road",Tucson,Arizona,956-682-5217,294-94-06,050B6B17-9D1F-2D7E-AAF8-93CD54625ACE
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,534,"Ayanna Griffin","179-8874 Vitae Road",Tucson,Arizona,956-682-5217,294-94-06,050B6B17-9D1F-2D7E-AAF8-93CD54625ACE
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,543,"Lars Hartman","960 Nonummy Rd.",Tucson,Arizona,483-192-2617,529-95-03,BD4C1389-4C95-786C-422D-83190350667D
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,543,"Lars Hartman","960 Nonummy Rd.",Tucson,Arizona,483-192-2617,529-95-03,BD4C1389-4C95-786C-422D-83190350667D
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,556,"Myles Neal","3688 In, Street",Mesa,Arizona,811-792-8046,173-69-01,81ABC295-AD9B-E94B-B995-9327D5BAB7A6
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,556,"Myles Neal","3688 In, Street",Mesa,Arizona,811-792-8046,173-69-01,81ABC295-AD9B-E94B-B995-9327D5BAB7A6
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,585,"Justine Browning","P.O. Box 339, 9646 At, Rd.",Glendale,Arizona,915-788-7849,773-07-04,36339F05-3884-0070-858C-802EF73EC915
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,585,"Justine Browning","P.O. Box 339, 9646 At, Rd.",Glendale,Arizona,915-788-7849,773-07-04,36339F05-3884-0070-858C-802EF73EC915
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,597,"Amethyst Fitzpatrick","1590 Consequat Road",Chandler,Arizona,285-978-3123,162-50-03,FD11AE6A-CBFD-5F69-D96E-FFCFAF0730F8
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,597,"Amethyst Fitzpatrick","1590 Consequat Road",Chandler,Arizona,285-978-3123,162-50-03,FD11AE6A-CBFD-5F69-D96E-FFCFAF0730F8
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,612,"Logan Young","Ap #615-3109 Fringilla St.",Glendale,Arizona,644-148-8744,442-85-07,F41B2F81-BE08-2EAE-6C12-7FABEC355A85
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,612,"Logan Young","Ap #615-3109 Fringilla St.",Glendale,Arizona,644-148-8744,442-85-07,F41B2F81-BE08-2EAE-6C12-7FABEC355A85
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,628,"Jade Kirk","7988 Orci. Ave",Glendale,Arizona,251-874-3503,285-07-02,125C4954-3B1E-2EB8-EB77-AB1EE3EBDC3A
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,628,"Jade Kirk","7988 Orci. Ave",Glendale,Arizona,251-874-3503,285-07-02,125C4954-3B1E-2EB8-EB77-AB1EE3EBDC3A
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,972,"Aretha Bruce","880-8180 Aliquam Avenue",Phoenix,Arizona,434-690-6903,089-95-00,041160AD-D563-74E7-981A-DA08A0314F30
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,972,"Aretha Bruce","880-8180 Aliquam Avenue",Phoenix,Arizona,434-690-6903,089-95-00,041160AD-D563-74E7-981A-DA08A0314F30
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,991,"Kameko Keith","722-6155 Porttitor Street",Chandler,Arizona,265-702-9903,717-77-04,1974370A-D79E-808A-7D50-5409F46986EA
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,991,"Kameko Keith","722-6155 Porttitor Street",Chandler,Arizona,265-702-9903,717-77-04,1974370A-D79E-808A-7D50-5409F46986EA
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1027,"Samantha Tucker","6505 Sem, Avenue",Chandler,Arizona,588-856-7810,148-05-02,8D79996B-B2FE-35AC-C539-410EC475736D
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1027,"Samantha Tucker","6505 Sem, Avenue",Chandler,Arizona,588-856-7810,148-05-02,8D79996B-B2FE-35AC-C539-410EC475736D
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1046,"Harper Patton","3733 Sem Road",Glendale,Arizona,155-419-4455,172-94-00,66114F3D-7592-9509-6C1C-76AAE2325302
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1046,"Harper Patton","3733 Sem Road",Glendale,Arizona,155-419-4455,172-94-00,66114F3D-7592-9509-6C1C-76AAE2325302
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1161,"Iliana Harrison","1031 Vitae, Ave",Chandler,Arizona,856-369-0892,285-29-07,FCF05575-A973-BB78-A2F2-2F010EE839EC
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1161,"Iliana Harrison","1031 Vitae, Ave",Chandler,Arizona,856-369-0892,285-29-07,FCF05575-A973-BB78-A2F2-2F010EE839EC
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1269,"Ira Hodges","1904 Sed St.",Glendale,Arizona,562-862-1352,328-62-06,5EE1410A-F68C-3CD7-1D62-405C6549DF20
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1269,"Ira Hodges","1904 Sed St.",Glendale,Arizona,562-862-1352,328-62-06,5EE1410A-F68C-3CD7-1D62-405C6549DF20
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1286,"Byron Conrad","P.O. Box 762, 6896 Ligula Avenue",Chandler,Arizona,701-346-0095,868-38-00,3F962C71-7EFA-7FFA-6053-90619F394215
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1286,"Byron Conrad","P.O. Box 762, 6896 Ligula Avenue",Chandler,Arizona,701-346-0095,868-38-00,3F962C71-7EFA-7FFA-6053-90619F394215
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1414,"Declan Cleveland","P.O. Box 125, 8219 Consectetuer Rd.",Tucson,Arizona,600-271-3952,532-10-02,B81B1D56-F978-45B5-0E71-71F515AB1E2A
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1414,"Declan Cleveland","P.O. Box 125, 8219 Consectetuer Rd.",Tucson,Arizona,600-271-3952,532-10-02,B81B1D56-F978-45B5-0E71-71F515AB1E2A
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1507,"Bruce Cervantes","395-7351 Magnis Rd.",Tucson,Arizona,381-516-0571,621-50-00,FD0FEBD9-1A46-EA09-96AF-6C6A5BD7995E
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1507,"Bruce Cervantes","395-7351 Magnis Rd.",Tucson,Arizona,381-516-0571,621-50-00,FD0FEBD9-1A46-EA09-96AF-6C6A5BD7995E
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1539,"Roanna Valenzuela","438-328 Nunc Ave",Chandler,Arizona,531-712-1702,858-34-04,5319797D-CADE-590C-D6A9-F3B3328752FB
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1539,"Roanna Valenzuela","438-328 Nunc Ave",Chandler,Arizona,531-712-1702,858-34-04,5319797D-CADE-590C-D6A9-F3B3328752FB
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1545,"Melodie Olsen","Ap #925-3416 Nunc Rd.",Mesa,Arizona,287-189-2457,005-46-05,C135B0FC-7FF2-ED15-69BD-8462F4AA004A
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1545,"Melodie Olsen","Ap #925-3416 Nunc Rd.",Mesa,Arizona,287-189-2457,005-46-05,C135B0FC-7FF2-ED15-69BD-8462F4AA004A
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1552,"Geraldine Spencer","Ap #225-4027 Vitae Rd.",Chandler,Arizona,819-516-4376,868-38-08,EC23B896-2ABC-3C22-0FBA-E0200525068E
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1552,"Geraldine Spencer","Ap #225-4027 Vitae Rd.",Chandler,Arizona,819-516-4376,868-38-08,EC23B896-2ABC-3C22-0FBA-E0200525068E
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1574,"Stephanie Rich","3172 Phasellus Road",Chandler,Arizona,274-732-2773,789-57-07,00E7BEDD-BFA5-ED1A-03E9-837F1A577DB3
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1574,"Stephanie Rich","3172 Phasellus Road",Chandler,Arizona,274-732-2773,789-57-07,00E7BEDD-BFA5-ED1A-03E9-837F1A577DB3
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1611,"Lesley Kane","P.O. Box 485, 8429 Adipiscing Ave",Chandler,Arizona,795-690-6216,534-23-01,59F1B15F-867C-7054-9917-77638B9F761C
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1611,"Lesley Kane","P.O. Box 485, 8429 Adipiscing Ave",Chandler,Arizona,795-690-6216,534-23-01,59F1B15F-867C-7054-9917-77638B9F761C
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1617,"Axel Burke","P.O. Box 525, 963 Quis, Avenue",Phoenix,Arizona,101-431-4641,025-79-00,52F9D2C6-5024-7827-DE43-E039DAEAF4D3
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1617,"Axel Burke","P.O. Box 525, 963 Quis, Avenue",Phoenix,Arizona,101-431-4641,025-79-00,52F9D2C6-5024-7827-DE43-E039DAEAF4D3
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1748,"Marsden Reed","P.O. Box 665, 3654 Felis Street",Chandler,Arizona,419-465-3195,239-25-03,4418DFB0-8E78-1720-3610-4EF94885C7B9
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1748,"Marsden Reed","P.O. Box 665, 3654 Felis Street",Chandler,Arizona,419-465-3195,239-25-03,4418DFB0-8E78-1720-3610-4EF94885C7B9
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1778,"Ronan Stevenson","Ap #242-5975 Tempus Road",Mesa,Arizona,411-512-3812,826-01-09,464ED53E-1A5B-A3F7-90E5-D428CCC29A95
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1778,"Ronan Stevenson","Ap #242-5975 Tempus Road",Mesa,Arizona,411-512-3812,826-01-09,464ED53E-1A5B-A3F7-90E5-D428CCC29A95
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1800,"Colton Joseph","Ap #105-7436 Pede, St.",Phoenix,Arizona,483-832-9669,769-90-02,A787B8BE-2605-8A51-795D-99E17B0DC6E1
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1800,"Colton Joseph","Ap #105-7436 Pede, St.",Phoenix,Arizona,483-832-9669,769-90-02,A787B8BE-2605-8A51-795D-99E17B0DC6E1
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1802,"Lionel Fuentes","P.O. Box 323, 9505 Cursus Street",Glendale,Arizona,312-130-8302,658-01-07,88573891-ED62-A52D-21F2-6320DF71E770
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1802,"Lionel Fuentes","P.O. Box 323, 9505 Cursus Street",Glendale,Arizona,312-130-8302,658-01-07,88573891-ED62-A52D-21F2-6320DF71E770
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1831,"Lisandra Foreman","575-2650 Neque Rd.",Glendale,Arizona,374-912-8493,052-43-02,7AF7019A-BA64-B2DB-E067-A837A5291813
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1831,"Lisandra Foreman","575-2650 Neque Rd.",Glendale,Arizona,374-912-8493,052-43-02,7AF7019A-BA64-B2DB-E067-A837A5291813
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1843,"Rhonda Davis","P.O. Box 256, 4780 Metus. Road",Mesa,Arizona,570-376-1764,518-79-01,5E1C2558-43E9-1D08-D52E-AB21914E5851
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1843,"Rhonda Davis","P.O. Box 256, 4780 Metus. Road",Mesa,Arizona,570-376-1764,518-79-01,5E1C2558-43E9-1D08-D52E-AB21914E5851
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1947,"Akeem Gray","P.O. Box 577, 8121 Enim. St.",Glendale,Arizona,356-978-7356,322-44-01,2E19C9CF-CB8B-846C-1D93-0D4383481541
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1947,"Akeem Gray","P.O. Box 577, 8121 Enim. St.",Glendale,Arizona,356-978-7356,322-44-01,2E19C9CF-CB8B-846C-1D93-0D4383481541
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1990,"Igor York","P.O. Box 659, 6720 Non St.",Mesa,Arizona,802-858-3356,076-65-01,9EDFB7D7-92DD-0A6B-319C-2FA8FA7E0D05
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1990,"Igor York","P.O. Box 659, 6720 Non St.",Mesa,Arizona,802-858-3356,076-65-01,9EDFB7D7-92DD-0A6B-319C-2FA8FA7E0D05
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,1991,"Wayne Gibson","P.O. Box 903, 6787 Sapien. Street",Glendale,Arizona,239-790-2814,475-82-01,5FE80464-6724-25A1-276C-C1CC63E38873
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,1991,"Wayne Gibson","P.O. Box 903, 6787 Sapien. Street",Glendale,Arizona,239-790-2814,475-82-01,5FE80464-6724-25A1-276C-C1CC63E38873
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,2002,"Lael Duke","8541 Tincidunt St.",Phoenix,Arizona,243-938-9259,584-69-04,A6BD110A-F80B-2198-A45E-E2319E4012AB
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,2002,"Lael Duke","8541 Tincidunt St.",Phoenix,Arizona,243-938-9259,584-69-04,A6BD110A-F80B-2198-A45E-E2319E4012AB
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,2019,"Galena Boyer","5460 Maecenas St.",Tucson,Arizona,714-694-5358,510-78-03,9A5757E5-C83D-570A-FCE8-440BE024739F
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,2019,"Galena Boyer","5460 Maecenas St.",Tucson,Arizona,714-694-5358,510-78-03,9A5757E5-C83D-570A-FCE8-440BE024739F
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,2048,"Fulton Phillips","P.O. Box 851, 3308 Consequat, St.",Mesa,Arizona,527-414-4794,554-41-02,F67A91D4-0DD0-087A-937D-144EC5CD324F
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,2048,"Fulton Phillips","P.O. Box 851, 3308 Consequat, St.",Mesa,Arizona,527-414-4794,554-41-02,F67A91D4-0DD0-087A-937D-144EC5CD324F
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,2111,"Oliver Page","Ap #699-7703 Vitae Avenue",Phoenix,Arizona,622-693-0921,819-14-01,30A5BC42-780C-5097-B828-5D3676AD8922
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,2111,"Oliver Page","Ap #699-7703 Vitae Avenue",Phoenix,Arizona,622-693-0921,819-14-01,30A5BC42-780C-5097-B828-5D3676AD8922
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,2237,"Karyn Lopez","P.O. Box 654, 1437 Ut Av.",Mesa,Arizona,537-691-8612,775-58-01,633D0566-269E-2341-75B0-0BBCAD55FBC4
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,2237,"Karyn Lopez","P.O. Box 654, 1437 Ut Av.",Mesa,Arizona,537-691-8612,775-58-01,633D0566-269E-2341-75B0-0BBCAD55FBC4
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,2266,"Justin Reilly","7932 Fermentum Rd.",Mesa,Arizona,212-968-2959,621-30-00,914875CD-32CD-893D-7BF9-746FB03FC5E5
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,2266,"Justin Reilly","7932 Fermentum Rd.",Mesa,Arizona,212-968-2959,621-30-00,914875CD-32CD-893D-7BF9-746FB03FC5E5
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,2320,"Lucius Acosta","Ap #164-6858 Tincidunt, St.",Tucson,Arizona,433-476-9532,220-40-04,21A285D7-05F8-C45C-94F9-0D84277F8964
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,2320,"Lucius Acosta","Ap #164-6858 Tincidunt, St.",Tucson,Arizona,433-476-9532,220-40-04,21A285D7-05F8-C45C-94F9-0D84277F8964
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,2355,"Zorita Robles","P.O. Box 216, 7982 Non, Road",Phoenix,Arizona,376-253-6186,450-94-01,229A30EF-6998-775C-9F15-1E523CEB779A
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,2355,"Zorita Robles","P.O. Box 216, 7982 Non, Road",Phoenix,Arizona,376-253-6186,450-94-01,229A30EF-6998-775C-9F15-1E523CEB779A
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,2477,"Wynter Snider","Ap #842-5380 Erat. St.",Mesa,Arizona,943-732-5128,584-17-03,D59CF138-2FFD-EB43-72F5-C11A36E11F83
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,2477,"Wynter Snider","Ap #842-5380 Erat. St.",Mesa,Arizona,943-732-5128,584-17-03,D59CF138-2FFD-EB43-72F5-C11A36E11F83
125,"THE GREENE TURTLE","Ap #706-512 Odio Street",Glendale,Arizona,557-558-1128,272426-2650,2551,"Kermit Wiley","P.O. Box 599, 2739 Metus. St.",Mesa,Arizona,161-611-8717,677-96-00,D4FAE95F-B145-FF88-99C4-8C1C624F3BC8
154,"CANA BEER & WINE","Ap #793-5862 Eu, St.",Tucson,Arizona,960-479-8390,192695-6895,2551,"Kermit Wiley","P.O. Box 599, 2739 Metus. St.",Mesa,Arizona,161-611-8717,677-96-00,D4FAE95F-B145-FF88-99C4-8C1C624F3BC8
